Откуда;Куда;День;Поставщик;Стоимость
ALC;AMS;7;3;12720
ALC;AMS;7;3;84000
ALC;AMS;5;3;10340
ALC;AMS;5;3;10340
ALC;AMS;5;3;12720
ALC;AMS;5;3;12720
ALC;AMS;5;3;71470
ALC;AMS;2;3;10340
ALC;AMS;2;3;12680
ALC;AMS;2;3;71470
ALC;AMS;2;3;72070
ALC;AMS;2;3;72070
OVB;DXB;3;47;20122
OVB;DXB;3;47;20122
OVB;DXB;3;47;25137
OVB;DXB;3;47;25210
OVB;DXB;3;36;27720
OVB;DXB;6;47;20122
OVB;DXB;6;47;20122
OVB;DXB;6;47;23257
OVB;DXB;6;47;25350
OVB;DXB;6;47;25350
OVB;DXB;4;47;20122
OVB;DXB;4;47;20122
OVB;DXB;4;47;20122
OVB;DXB;4;47;25340
OVB;DXB;4;47;25350
OVB;DXB;1;47;20122
OVB;DXB;1;47;20122
OVB;DXB;1;47;25137
OVB;DXB;1;47;25137
OVB;DXB;1;36;26260
OVB;DXB;7;3;42040
OVB;DXB;7;36;49780
OVB;DXB;7;36;49860
OVB;DXB;7;36;49990
OVB;DXB;7;36;49990
OVB;DXB;2;47;20122
OVB;DXB;2;47;20122
OVB;DXB;2;47;20122
OVB;DXB;2;47;25137
OVB;DXB;2;47;25137
OVB;DXB;5;36;24790
OVB;DXB;5;47;26387
OVB;DXB;5;36;29360
OVB;DXB;5;47;30777
OVB;DXB;5;47;30777
SIP;NOZ;3;30;9167
SIP;NOZ;3;30;11000
SIP;NOZ;3;47;13600
SIP;NOZ;3;47;13650
SIP;NOZ;3;47;13650
SIP;NOZ;4;47;13600
SIP;NOZ;4;47;13650
SIP;NOZ;4;47;15000
SIP;NOZ;4;36;15220
SIP;NOZ;4;36;16620
SIP;NOZ;6;36;9976
SIP;NOZ;6;36;11286
SIP;NOZ;6;36;13210
SIP;NOZ;6;36;13260
SIP;NOZ;6;36;13760
SIP;NOZ;7;30;7643
SIP;NOZ;7;36;10152
SIP;NOZ;7;30;10450
SIP;NOZ;7;36;11462
SIP;NOZ;7;36;11462
SIP;NOZ;1;30;10860
SIP;NOZ;1;30;13260
SIP;NOZ;1;47;13600
SIP;NOZ;1;47;13600
SIP;NOZ;1;47;13600
SIP;NOZ;5;30;6690
SIP;NOZ;5;30;9500
SIP;NOZ;5;36;13580
SIP;NOZ;5;47;13600
SIP;NOZ;5;47;13600
SIP;NOZ;2;47;13650
SIP;NOZ;2;47;13650
SIP;NOZ;2;47;13650
SIP;NOZ;2;47;15000
SIP;NOZ;2;36;16950
BUS;HRK;6;30;30660
BUS;HRK;3;3;23790
ALA;CAI;3;3;96550
ALA;CAI;3;3;98740
ALA;CAI;4;3;35590
ALA;CAI;4;3;35590
ALA;CAI;4;3;35590
ALA;CAI;4;3;40120
ALA;CAI;4;3;40120
ALA;CAI;6;3;57080
ALA;CAI;6;3;57080
ALA;CAI;6;3;57080
ALA;CAI;6;3;60730
ALA;CAI;6;3;60730
ALA;CAI;1;3;66220
ALA;CAI;1;3;66220
ALA;CAI;1;3;66220
ALA;CAI;1;3;69980
ALA;CAI;1;3;69980
ALA;CAI;7;3;65880
ALA;CAI;7;3;65880
ALA;CAI;7;3;76140
ALA;CAI;7;3;77370
ALA;CAI;7;3;85520
ALA;CAI;2;11;39960
ALA;CAI;2;3;43400
ALA;CAI;2;3;43400
ALA;CAI;2;3;43400
ALA;CAI;2;3;63940
ALA;CAI;5;3;59610
ALA;CAI;5;3;59610
ALA;CAI;5;3;59610
ALA;CAI;5;3;77620
ALA;CAI;5;3;77740
BUD;AMS;3;3;13180
BUD;AMS;3;3;13660
BUD;AMS;3;3;14330
BUD;AMS;3;3;14690
BUD;AMS;3;3;18270
BUD;AMS;6;3;19310
BUD;AMS;6;3;19310
BUD;AMS;6;3;22450
BUD;AMS;6;3;22450
BUD;AMS;6;3;32040
BUD;AMS;4;3;11670
BUD;AMS;4;3;13610
BUD;AMS;4;3;13900
BUD;AMS;4;3;13900
BUD;AMS;4;3;16090
BUD;AMS;7;3;13010
BUD;AMS;7;3;13630
BUD;AMS;7;3;14240
BUD;AMS;7;3;14490
BUD;AMS;7;3;22110
BUD;AMS;1;3;11480
BUD;AMS;1;3;14790
BUD;AMS;1;3;16720
BUD;AMS;1;3;16720
BUD;AMS;1;3;18860
BUD;AMS;2;3;14830
BUD;AMS;2;3;14830
BUD;AMS;2;3;16730
BUD;AMS;2;3;16730
BUD;AMS;2;3;30840
BUD;AMS;5;3;18880
BUD;AMS;5;3;18990
BUD;AMS;5;3;88090
BUD;AMS;5;3;90260
BUD;AMS;5;3;90260
SGN;BKK;3;3;116240
SGN;BKK;3;3;159090
SGN;BKK;3;3;364360
SGN;BKK;4;3;108480
SGN;BKK;6;3;100020
SGN;BKK;6;3;365290
SGN;BKK;1;3;26700
SGN;BKK;7;3;97130
SGN;BKK;7;3;104370
SGN;BKK;7;3;123830
SGN;BKK;2;3;52130
SGN;BKK;2;3;86320
SGN;BKK;2;3;86560
SGN;BKK;2;3;122410
SGN;BKK;2;3;365290
SGN;BKK;5;3;116240
SGN;BKK;5;3;122410
SGN;BKK;5;3;159090
SGN;BKK;5;3;364360
PAR;MRS;3;3;12520
PAR;MRS;3;3;12520
PAR;MRS;3;3;13649
PAR;MRS;3;3;14100
PAR;MRS;3;3;14100
PAR;MRS;4;3;9580
PAR;MRS;4;3;9580
PAR;MRS;4;3;13790
PAR;MRS;4;3;13790
PAR;MRS;4;3;15130
PAR;MRS;6;3;9590
PAR;MRS;6;3;9590
PAR;MRS;6;3;11010
PAR;MRS;6;3;13030
PAR;MRS;6;3;13030
PAR;MRS;1;3;9820
PAR;MRS;1;3;9820
PAR;MRS;1;3;9820
PAR;MRS;1;3;14930
PAR;MRS;1;3;14930
PAR;MRS;7;3;14145
PAR;MRS;7;3;14989
PAR;MRS;7;3;29083
PAR;MRS;7;3;36280
PAR;MRS;7;3;36420
PAR;MRS;2;3;9820
PAR;MRS;2;3;9820
PAR;MRS;2;3;13880
PAR;MRS;2;3;14930
PAR;MRS;2;3;14930
PAR;MRS;5;3;9620
PAR;MRS;5;3;9620
PAR;MRS;5;3;14960
PAR;MRS;5;3;14960
PAR;MRS;5;3;15990
FLR;LED;3;3;138340
FLR;LED;3;3;140420
FLR;LED;3;3;192130
FLR;LED;3;3;206060
FLR;LED;3;3;208140
FLR;LED;6;3;251930
FLR;LED;6;3;289670
FLR;LED;4;3;251930
FLR;LED;4;3;289670
FLR;LED;7;3;121160
FLR;LED;7;3;121160
FLR;LED;7;3;125790
FLR;LED;7;3;125790
FLR;LED;7;3;125790
FLR;LED;1;3;171320
FLR;LED;1;3;171320
FLR;LED;1;3;171320
FLR;LED;1;3;171320
FLR;LED;1;3;171320
FLR;LED;2;3;196800
FLR;LED;2;3;196800
FLR;LED;2;3;196800
FLR;LED;5;3;142070
TJM;BER;3;3;19300
TJM;BER;3;3;19300
TJM;BER;3;3;19300
TJM;BER;3;3;20070
TJM;BER;3;3;20070
TJM;BER;4;3;17850
TJM;BER;4;3;17850
TJM;BER;4;3;18570
TJM;BER;4;3;18570
TJM;BER;6;3;17160
TJM;BER;6;3;17160
TJM;BER;6;3;17160
TJM;BER;6;3;18800
TJM;BER;6;3;18800
TJM;BER;1;3;16580
TJM;BER;1;3;16580
TJM;BER;1;3;16580
TJM;BER;1;3;16580
TJM;BER;1;3;16580
TJM;BER;7;3;16780
TJM;BER;7;3;16780
TJM;BER;7;3;16780
TJM;BER;7;3;16780
TJM;BER;7;3;17750
TJM;BER;2;3;18570
TJM;BER;2;3;18570
TJM;BER;2;3;18570
TJM;BER;2;3;18570
TJM;BER;2;3;18570
TJM;BER;5;3;17850
TJM;BER;5;3;17850
TJM;BER;5;3;18570
TJM;BER;5;3;18570
KZN;TOF;3;47;8979
KZN;TOF;3;30;9780
KZN;TOF;3;47;13590
KZN;TOF;3;47;13750
KZN;TOF;3;36;13820
KZN;TOF;4;47;8979
KZN;TOF;4;47;12970
KZN;TOF;4;47;13130
KZN;TOF;4;36;13790
KZN;TOF;4;36;13790
KZN;TOF;6;47;8979
KZN;TOF;6;47;8979
KZN;TOF;6;47;8979
KZN;TOF;6;36;10390
KZN;TOF;6;36;10390
KZN;TOF;1;47;8979
KZN;TOF;1;47;8979
KZN;TOF;1;36;10390
KZN;TOF;1;36;10390
KZN;TOF;1;36;10440
KZN;TOF;7;47;8979
KZN;TOF;7;47;8979
KZN;TOF;7;30;9040
KZN;TOF;7;36;10390
KZN;TOF;7;36;10390
KZN;TOF;5;47;8979
KZN;TOF;5;47;8979
KZN;TOF;5;30;9840
KZN;TOF;5;36;10350
KZN;TOF;5;36;10350
KZN;TOF;2;36;10350
KZN;TOF;2;36;10350
KZN;TOF;2;36;10350
KZN;TOF;2;47;11079
KZN;TOF;2;47;11079
BKK;OVB;3;3;59750
BKK;OVB;3;3;59750
BKK;OVB;3;3;59910
BKK;OVB;3;3;59910
BKK;OVB;3;3;65140
BKK;OVB;4;3;56840
BKK;OVB;4;3;56840
BKK;OVB;4;3;56840
BKK;OVB;4;3;91390
BKK;OVB;4;3;91390
BKK;OVB;6;3;51160
BKK;OVB;6;3;51680
BKK;OVB;6;3;51680
BKK;OVB;6;3;56840
BKK;OVB;6;3;56840
BKK;OVB;1;3;59570
BKK;OVB;1;3;59730
BKK;OVB;1;3;59730
BKK;OVB;1;3;64930
BKK;OVB;1;3;65080
BKK;OVB;7;3;51160
BKK;OVB;7;3;51680
BKK;OVB;7;3;51680
BKK;OVB;7;3;56840
BKK;OVB;7;3;56840
BKK;OVB;2;3;59570
BKK;OVB;2;3;59730
BKK;OVB;2;3;59730
BKK;OVB;2;3;64930
BKK;OVB;2;3;65080
BKK;OVB;5;3;56840
BKK;OVB;5;3;56840
BKK;OVB;5;3;56840
BKK;OVB;5;3;91390
BKK;OVB;5;3;91390
MSQ;STO;3;3;159550
MSQ;STO;3;3;164840
MSQ;STO;3;3;169890
MSQ;STO;3;3;169890
MSQ;STO;3;3;169890
MSQ;STO;4;3;12280
MSQ;STO;4;3;13930
MSQ;STO;4;3;16310
MSQ;STO;4;3;20512
MSQ;STO;4;3;20512
MSQ;STO;6;3;7700
MSQ;STO;6;3;9530
MSQ;STO;6;3;23480
MSQ;STO;6;3;25577
MSQ;STO;6;3;25577
MSQ;STO;1;3;8870
MSQ;STO;1;3;12740
MSQ;STO;1;3;13494
MSQ;STO;1;3;13494
MSQ;STO;1;3;14190
MSQ;STO;7;3;15930
MSQ;STO;7;3;15930
MSQ;STO;7;3;17164
MSQ;STO;7;3;17164
MSQ;STO;7;3;19420
MSQ;STO;5;3;7700
MSQ;STO;5;3;9580
MSQ;STO;5;3;12360
MSQ;STO;5;3;14200
MSQ;STO;5;3;14924
MSQ;STO;2;3;7910
MSQ;STO;2;3;9600
MSQ;STO;2;3;13740
MSQ;STO;2;3;14010
MSQ;STO;2;3;17820
SCW;PEE;3;47;6514
SCW;PEE;3;47;7294
SCW;PEE;3;47;7294
SCW;PEE;3;47;7294
SCW;PEE;3;47;7294
SCW;PEE;4;47;6514
SCW;PEE;4;47;7294
SCW;PEE;4;47;7294
SCW;PEE;4;47;7294
SCW;PEE;4;47;7294
SCW;PEE;6;47;7294
SCW;PEE;6;47;7294
SCW;PEE;6;47;7294
SCW;PEE;6;47;7294
SCW;PEE;6;47;8194
SCW;PEE;7;47;7144
SCW;PEE;7;47;7294
SCW;PEE;7;47;7294
SCW;PEE;7;47;7294
SCW;PEE;7;47;7294
SCW;PEE;1;47;6514
SCW;PEE;1;47;7294
SCW;PEE;1;47;7294
SCW;PEE;1;47;7294
SCW;PEE;1;47;7294
SCW;PEE;5;47;7144
SCW;PEE;5;47;7294
SCW;PEE;5;47;7294
SCW;PEE;5;47;7294
SCW;PEE;5;47;7294
SCW;PEE;2;47;7294
SCW;PEE;2;47;7294
SCW;PEE;2;47;7294
SCW;PEE;2;47;8194
SCW;PEE;2;47;9744
MOW;ACC;3;3;50340
MOW;ACC;3;3;50340
MOW;ACC;3;3;51520
MOW;ACC;3;3;56030
MOW;ACC;3;3;56030
MOW;ACC;4;3;37720
MOW;ACC;4;3;37720
MOW;ACC;4;3;37720
MOW;ACC;4;3;37720
MOW;ACC;4;3;37840
MOW;ACC;6;3;45250
MOW;ACC;6;3;45520
MOW;ACC;6;3;45520
MOW;ACC;6;3;45810
MOW;ACC;6;3;57990
MOW;ACC;1;3;37550
MOW;ACC;1;3;37670
MOW;ACC;1;3;37670
MOW;ACC;1;3;51790
MOW;ACC;1;3;52240
MOW;ACC;7;3;25780
MOW;ACC;7;3;51910
MOW;ACC;7;3;53240
MOW;ACC;7;3;53850
MOW;ACC;7;3;53850
MOW;ACC;5;3;25440
MOW;ACC;5;3;37860
MOW;ACC;5;3;37860
MOW;ACC;5;3;44320
MOW;ACC;5;3;53390
MOW;ACC;2;3;79430
MOW;ACC;2;3;83610
BQS;GDZ;3;36;19890
BQS;GDZ;3;36;24680
BQS;GDZ;4;36;19160
BQS;GDZ;4;36;23180
BQS;GDZ;4;36;23780
BQS;GDZ;4;36;23780
BQS;GDZ;4;36;23780
BQS;GDZ;6;36;25660
BQS;GDZ;6;36;30490
BQS;GDZ;1;36;19160
BQS;GDZ;1;36;23180
BQS;GDZ;1;36;23780
BQS;GDZ;1;36;23780
BQS;GDZ;1;36;23780
BQS;GDZ;7;36;19440
BQS;GDZ;7;36;23370
BQS;GDZ;7;36;23790
BQS;GDZ;7;36;23790
BQS;GDZ;7;36;23790
BQS;GDZ;2;36;19170
BQS;GDZ;2;36;23230
BQS;GDZ;2;36;23850
BQS;GDZ;2;36;23850
BQS;GDZ;2;36;23850
BQS;GDZ;5;36;19160
BQS;GDZ;5;36;23180
BQS;GDZ;5;36;23780
BQS;GDZ;5;36;23780
BQS;GDZ;5;36;23780
UFA;BRU;3;3;31290
UFA;BRU;3;3;31290
UFA;BRU;3;3;34190
UFA;BRU;3;3;34190
UFA;BRU;3;3;34190
UFA;BRU;4;47;14939
UFA;BRU;4;47;14939
UFA;BRU;4;47;14939
UFA;BRU;4;47;19949
UFA;BRU;4;47;19949
UFA;BRU;6;3;23140
UFA;BRU;6;3;23140
UFA;BRU;6;3;25098
UFA;BRU;6;3;28150
UFA;BRU;6;3;28924
UFA;BRU;1;3;28318
UFA;BRU;1;3;28318
UFA;BRU;1;3;31440
UFA;BRU;1;3;31440
UFA;BRU;1;3;31670
UFA;BRU;7;3;23109
UFA;BRU;7;3;23140
UFA;BRU;7;3;25098
UFA;BRU;7;3;28150
UFA;BRU;7;3;28924
UFA;BRU;5;3;21944
UFA;BRU;5;3;22390
UFA;BRU;5;3;25098
UFA;BRU;5;3;27759
UFA;BRU;5;3;27950
UFA;BRU;2;3;25098
UFA;BRU;2;3;25098
UFA;BRU;2;3;25098
UFA;BRU;2;3;120260
UFA;BRU;2;3;296430
FLR;PMO;3;3;40760
FLR;PMO;3;3;43380
FLR;PMO;3;3;45340
FLR;PMO;3;3;45460
FLR;PMO;3;3;47960
FLR;PMO;4;3;50200
FLR;PMO;4;3;51680
FLR;PMO;4;3;71280
FLR;PMO;4;3;77480
FLR;PMO;4;3;83260
FLR;PMO;6;3;20520
FLR;PMO;6;3;20520
FLR;PMO;6;3;22110
FLR;PMO;6;3;24890
FLR;PMO;6;3;24890
FLR;PMO;2;3;42190
FLR;PMO;2;3;44210
FLR;PMO;2;3;44210
FLR;PMO;2;3;45560
FLR;PMO;2;3;47590
FLR;PMO;5;3;19964
FLR;PMO;5;3;24710
FLR;PMO;5;3;48420
FLR;PMO;5;3;48480
FLR;PMO;5;3;50460
SVX;SEA;4;3;93090
SVX;SEA;4;3;133360
SVX;SEA;4;3;321420
SVX;SEA;4;3;493210
SVX;SEA;7;3;90940
SVX;SEA;7;3;90940
SVX;SEA;7;3;90940
SVX;SEA;7;3;104540
SVX;SEA;7;3;133310
SVX;SEA;1;3;322490
SVX;SEA;1;3;493210
SVX;SEA;1;3;493210
SVX;SEA;2;3;91810
SVX;SEA;2;3;91810
SVX;SEA;2;3;91810
SVX;SEA;2;3;91810
SVX;SEA;2;3;91810
SVX;SEA;5;3;95800
SVX;SEA;5;3;95800
SVX;SEA;5;3;95800
SVX;SEA;5;3;109390
SVX;SEA;5;3;136060
MMK;SKX;3;47;7689
MMK;SKX;3;47;7689
MMK;SKX;3;47;7689
MMK;SKX;3;47;7689
MMK;SKX;3;47;10139
MMK;SKX;4;47;7689
MMK;SKX;4;47;7689
MMK;SKX;4;47;7689
MMK;SKX;4;47;7689
MMK;SKX;4;47;10139
MMK;SKX;6;47;7689
MMK;SKX;6;47;7689
MMK;SKX;6;47;7689
MMK;SKX;6;47;10139
MMK;SKX;6;47;10139
MMK;SKX;7;47;9089
MMK;SKX;7;47;11189
MMK;SKX;7;47;11189
MMK;SKX;7;47;13289
MMK;SKX;7;47;15389
MMK;SKX;1;47;7689
MMK;SKX;1;47;7689
MMK;SKX;1;47;10139
MMK;SKX;1;47;10139
MMK;SKX;1;47;11189
MMK;SKX;2;47;9089
MMK;SKX;2;47;11539
MMK;SKX;5;47;7689
MMK;SKX;5;47;10139
MMK;SKX;5;47;11189
MMK;SKX;5;47;11189
MMK;SKX;5;47;11189
SAO;BOS;3;3;36290
SAO;BOS;3;3;37720
SAO;BOS;3;3;56320
SAO;BOS;3;3;62360
SAO;BOS;3;3;62990
SAO;BOS;6;3;36390
SAO;BOS;6;3;55670
SAO;BOS;6;3;61450
SAO;BOS;6;3;67110
SAO;BOS;6;3;126680
SAO;BOS;4;3;32160
SAO;BOS;4;3;125680
SAO;BOS;1;3;35800
SAO;BOS;1;3;127860
SAO;BOS;1;3;397150
SAO;BOS;1;3;444770
SAO;BOS;7;3;58120
SAO;BOS;7;3;72380
SAO;BOS;2;3;101680
SAO;BOS;2;3;206110
SAO;BOS;5;3;58120
SAO;BOS;5;3;72380
IEV;CHQ;4;3;23821
IEV;CHQ;4;3;25451
IEV;CHQ;4;3;26680
IEV;CHQ;4;3;28260
IEV;CHQ;4;3;38040
IEV;CHQ;6;3;23821
IEV;CHQ;6;3;25451
IEV;CHQ;6;3;26266
IEV;CHQ;6;3;27891
IEV;CHQ;6;3;32600
IEV;CHQ;1;3;22341
IEV;CHQ;1;3;22341
IEV;CHQ;1;3;22341
IEV;CHQ;1;3;23821
IEV;CHQ;1;3;24786
IEV;CHQ;2;3;22341
IEV;CHQ;2;3;22341
IEV;CHQ;2;3;25240
IEV;CHQ;2;3;25240
IEV;CHQ;2;3;38290
IEV;CHQ;5;3;23780
IEV;CHQ;5;3;23821
IEV;CHQ;5;3;23821
IEV;CHQ;5;3;23821
IEV;CHQ;5;3;25451
KJA;KGD;3;30;7070
KJA;KGD;3;30;7150
KJA;KGD;3;30;7570
KJA;KGD;3;30;9870
KJA;KGD;3;47;11829
KJA;KGD;4;36;10407
KJA;KGD;4;36;10407
KJA;KGD;4;36;10407
KJA;KGD;4;47;11829
KJA;KGD;4;47;11829
KJA;KGD;6;30;7540
KJA;KGD;6;30;7540
KJA;KGD;6;36;9936
KJA;KGD;6;30;10010
KJA;KGD;6;36;10690
KJA;KGD;1;30;6630
KJA;KGD;1;30;9220
KJA;KGD;1;30;9480
KJA;KGD;1;36;10690
KJA;KGD;1;36;11307
KJA;KGD;7;30;8150
KJA;KGD;7;30;8610
KJA;KGD;7;47;11979
KJA;KGD;7;47;11979
KJA;KGD;7;47;11979
KJA;KGD;5;36;16160
KJA;KGD;5;47;17440
KJA;KGD;5;47;17590
KJA;KGD;5;47;17590
KJA;KGD;5;47;17940
KJA;KGD;2;30;7070
KJA;KGD;2;30;7450
KJA;KGD;2;36;9714
KJA;KGD;2;36;11307
KJA;KGD;2;36;11307
KUF;THR;6;3;65120
KUF;THR;6;3;65120
KUF;THR;6;3;65120
KUF;THR;6;3;80280
KUF;THR;6;3;80280
KUF;THR;3;3;193520
KUF;THR;3;3;193520
KUF;THR;3;3;193520
KUF;THR;5;3;40920
KUF;THR;5;3;41660
KUF;THR;5;3;70690
KUF;THR;5;3;70760
KUF;THR;5;3;70760
CEK;MCX;3;36;4799
CEK;MCX;3;36;5764
CEK;MCX;3;47;6786
CEK;MCX;3;47;6786
CEK;MCX;3;47;6786
CEK;MCX;6;47;6786
CEK;MCX;6;47;6786
CEK;MCX;6;47;6786
CEK;MCX;6;47;6786
CEK;MCX;6;47;6786
CEK;MCX;4;47;6786
CEK;MCX;4;47;6786
CEK;MCX;4;36;7152
CEK;MCX;4;36;7152
CEK;MCX;4;47;10286
CEK;MCX;7;47;6786
CEK;MCX;7;47;7536
CEK;MCX;7;36;9870
CEK;MCX;7;47;10286
CEK;MCX;7;47;10286
CEK;MCX;1;36;6333
CEK;MCX;1;36;6333
CEK;MCX;1;47;6786
CEK;MCX;1;47;6786
CEK;MCX;1;47;6786
CEK;MCX;5;47;6786
CEK;MCX;5;36;9870
CEK;MCX;5;36;9870
CEK;MCX;5;47;10286
CEK;MCX;5;47;10286
CEK;MCX;2;47;6786
CEK;MCX;2;47;6786
CEK;MCX;2;36;7152
CEK;MCX;2;36;9870
CEK;MCX;2;47;10286
MSQ;MRS;3;3;20090
MSQ;MRS;3;3;20090
MSQ;MRS;3;3;24360
MSQ;MRS;3;3;25130
MSQ;MRS;3;3;26210
MSQ;MRS;6;3;23351
MSQ;MRS;6;3;24446
MSQ;MRS;6;3;25010
MSQ;MRS;6;3;25010
MSQ;MRS;6;3;25130
MSQ;MRS;4;3;19240
MSQ;MRS;4;3;28350
MSQ;MRS;4;3;239880
MSQ;MRS;4;3;265680
MSQ;MRS;1;3;15330
MSQ;MRS;1;3;15330
MSQ;MRS;1;3;17460
MSQ;MRS;1;3;20080
MSQ;MRS;1;3;25250
MSQ;MRS;7;3;15160
MSQ;MRS;7;3;15160
MSQ;MRS;7;3;15160
MSQ;MRS;7;3;15600
MSQ;MRS;7;3;18810
MSQ;MRS;2;3;18260
MSQ;MRS;2;3;18370
MSQ;MRS;2;3;19990
MSQ;MRS;2;3;19990
MSQ;MRS;2;3;23290
MSQ;MRS;5;3;18720
MSQ;MRS;5;3;19820
MSQ;MRS;5;3;19820
MSQ;MRS;5;3;19840
MSQ;MRS;5;3;20030
REN;AAQ;3;47;9313
REN;AAQ;3;47;9313
REN;AAQ;3;47;9313
REN;AAQ;3;47;9313
REN;AAQ;3;47;9313
REN;AAQ;6;47;9163
REN;AAQ;6;47;9313
REN;AAQ;6;47;9313
REN;AAQ;6;47;9313
REN;AAQ;6;47;9313
REN;AAQ;4;47;9163
REN;AAQ;4;47;9313
REN;AAQ;4;47;9313
REN;AAQ;4;47;9313
REN;AAQ;4;47;9313
REN;AAQ;1;47;9163
REN;AAQ;1;47;9313
REN;AAQ;1;47;9313
REN;AAQ;1;47;9313
REN;AAQ;1;47;9313
REN;AAQ;7;47;9163
REN;AAQ;7;47;9313
REN;AAQ;7;47;9313
REN;AAQ;7;47;9313
REN;AAQ;7;47;9313
REN;AAQ;2;47;9313
REN;AAQ;2;47;9313
REN;AAQ;2;47;9313
REN;AAQ;2;47;9313
REN;AAQ;2;47;9313
REN;AAQ;5;47;9313
REN;AAQ;5;47;9313
REN;AAQ;5;47;9313
REN;AAQ;5;47;9313
REN;AAQ;5;47;9313
OVB;NCE;3;3;102670
OVB;NCE;3;3;102670
OVB;NCE;3;3;102670
OVB;NCE;3;3;105410
OVB;NCE;3;3;108390
OVB;NCE;4;3;100420
OVB;NCE;4;3;106490
OVB;NCE;6;3;120350
OVB;NCE;6;3;127590
OVB;NCE;6;3;160580
OVB;NCE;1;3;102000
OVB;NCE;1;3;102000
OVB;NCE;1;3;102000
OVB;NCE;1;3;108060
OVB;NCE;1;3;108060
OVB;NCE;7;3;102820
OVB;NCE;7;3;108400
OVB;NCE;5;3;105980
OVB;NCE;5;3;132730
SGC;OVB;3;30;4860
SGC;OVB;3;36;5460
SGC;OVB;3;30;6850
SGC;OVB;3;36;7200
SGC;OVB;3;30;7820
SGC;OVB;6;36;7560
SGC;OVB;6;47;9742
SGC;OVB;6;47;9742
SGC;OVB;6;47;9742
SGC;OVB;6;47;10967
SGC;OVB;4;30;6680
SGC;OVB;4;36;7560
SGC;OVB;4;47;9422
SGC;OVB;4;47;9742
SGC;OVB;4;47;9742
SGC;OVB;1;30;4860
SGC;OVB;1;36;5460
SGC;OVB;1;30;6850
SGC;OVB;1;36;7200
SGC;OVB;1;30;9320
SGC;OVB;7;30;6680
SGC;OVB;7;36;7560
SGC;OVB;7;47;9742
SGC;OVB;7;47;9742
SGC;OVB;7;47;9742
SGC;OVB;2;36;7560
SGC;OVB;2;47;9742
SGC;OVB;2;47;9742
SGC;OVB;2;47;9742
SGC;OVB;2;30;9910
SGC;OVB;5;30;4860
SGC;OVB;5;36;5460
SGC;OVB;5;30;6850
SGC;OVB;5;36;7200
SGC;OVB;5;30;7820
CAI;DYU;3;3;54260
CAI;DYU;3;3;54310
CAI;DYU;3;3;54310
CAI;DYU;3;3;65090
CAI;DYU;3;3;65090
CAI;DYU;4;3;49960
CAI;DYU;4;3;54340
CAI;DYU;4;3;71040
CAI;DYU;4;3;81130
CAI;DYU;6;3;50570
CAI;DYU;7;3;54610
CAI;DYU;7;3;60400
CAI;DYU;7;3;60400
CAI;DYU;7;3;68010
CAI;DYU;7;3;71180
CAI;DYU;1;3;44420
CAI;DYU;1;3;51240
CAI;DYU;1;3;71040
CAI;DYU;1;3;81130
CAI;DYU;5;3;44390
CAI;DYU;5;3;44390
CAI;DYU;5;3;67980
CAI;DYU;5;3;67980
CAI;DYU;2;3;39980
CAI;DYU;2;3;39980
CAI;DYU;2;3;50570
CAI;DYU;2;3;67980
CAI;DYU;2;3;67980
GRO;LED;6;30;6710
GRO;LED;6;30;6770
GRO;LED;4;30;6710
GRO;LED;4;30;6770
GRO;LED;2;30;5860
GRO;LED;2;30;5910
WRO;WAW;3;3;20090
WRO;WAW;3;3;21030
WRO;WAW;4;3;2540
WRO;WAW;4;3;2540
WRO;WAW;4;3;7610
WRO;WAW;4;3;7610
WRO;WAW;4;3;24750
WRO;WAW;6;3;7660
WRO;WAW;6;3;8630
WRO;WAW;6;3;21250
WRO;WAW;6;3;28330
WRO;WAW;6;3;28330
WRO;WAW;7;3;3260
WRO;WAW;7;3;3760
WRO;WAW;7;3;4210
WRO;WAW;7;3;4710
WRO;WAW;7;3;23650
WRO;WAW;1;3;2540
WRO;WAW;1;3;2790
WRO;WAW;1;3;7610
WRO;WAW;1;3;7860
WRO;WAW;1;3;24750
WRO;WAW;2;3;2760
WRO;WAW;2;3;3710
WRO;WAW;2;3;28140
WRO;WAW;2;3;28140
WRO;WAW;2;3;28800
WRO;WAW;5;3;12940
WRO;WAW;5;3;17343
WRO;WAW;5;3;19960
WRO;WAW;5;3;20910
WRO;WAW;5;3;22245
CEK;KHV;3;36;22350
CEK;KHV;3;47;27275
CEK;KHV;3;47;27275
CEK;KHV;3;47;27275
CEK;KHV;3;47;27275
CEK;KHV;6;36;22350
CEK;KHV;6;47;27275
CEK;KHV;6;47;27275
CEK;KHV;6;47;27275
CEK;KHV;6;47;27275
CEK;KHV;4;36;22350
CEK;KHV;4;47;27275
CEK;KHV;4;47;27275
CEK;KHV;4;47;27275
CEK;KHV;4;47;27275
CEK;KHV;1;36;22390
CEK;KHV;1;47;27275
CEK;KHV;1;47;27275
CEK;KHV;1;47;27275
CEK;KHV;1;47;27275
CEK;KHV;7;36;22350
CEK;KHV;7;47;27275
CEK;KHV;7;47;27275
CEK;KHV;7;47;27275
CEK;KHV;7;47;27275
CEK;KHV;2;36;22520
CEK;KHV;2;47;27275
CEK;KHV;2;47;27275
CEK;KHV;2;47;27275
CEK;KHV;2;47;27275
CEK;KHV;5;36;19330
CEK;KHV;5;36;22820
CEK;KHV;5;47;28390
